# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain1EB_13TeVscale,Gain6EB_13TeVscale
photonCatScalesCorr=MaterialCentralBarrel_scale,MaterialOuterBarrel_scale,MaterialForward_scale,FNUFEE_scale,FNUFEB_scale,ShowerShapeHighR9EE_scale,ShowerShapeHighR9EB_scale,ShowerShapeLowR9EE_scale,ShowerShapeLowR9EB_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale:UntaggedTag_0:2,Geant4_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=GG2H
ShowerShapeLowR9EE_scale      0.0002645     1.213e-08     2.061e-08    
ShowerShapeLowR9EB_scale      0.0002645     1.213e-08     2.061e-08    

diphotonCat=4
proc=ZH2HQQ
HighR9EB_13TeVscale           0.006112     0     5.784e-07    
HighR9EE_13TeVscale           0.005501     0     1.285e-07    
LowR9EB_13TeVscale            0.01581     0     1.928e-07    
LowR9EE_13TeVscale            0.005361     0     1.285e-07    
Gain1EB_13TeVscale            0.01087     0     7.712e-07    
Gain6EB_13TeVscale            0.01459     0     2.571e-07    
HighR9EBPhi_13TeVsmear        0.01874     0     2.571e-07    
HighR9EBRho_13TeVsmear        0.001433     0     1.285e-07    
HighR9EEPhi_13TeVsmear        0.001243     0     1.285e-07    
HighR9EERho_13TeVsmear        0.005501     0     1.285e-07    
LowR9EBPhi_13TeVsmear         0.04047     0     1.285e-07    
LowR9EBRho_13TeVsmear         0.02475     0     2.571e-07    
LowR9EEPhi_13TeVsmear         0.0009621     0     1.285e-07    
LowR9EERho_13TeVsmear         0.0006267     0     1.285e-07    
MaterialCentralBarrel_scale   0.01983     0     2.571e-07    
MaterialOuterBarrel_scale     0.009492     0     1.285e-07    
MaterialForward_scale         0.01463     0     1.285e-07    
FNUFEE_scale                  0.005501     0     1.285e-07    
FNUFEB_scale                  0.01157     0     1.285e-07    
ShowerShapeHighR9EE_scale     0.00976     0     1.285e-07    
ShowerShapeHighR9EB_scale     0.01045     0     2.571e-07    
ShowerShapeLowR9EE_scale      0.009133     0     1.285e-07    
ShowerShapeLowR9EB_scale      0.01499     0     1.285e-07    

diphotonCat=4
proc=testBBH
HighR9EB_13TeVscale           0.0006342     0.05712     0.024    
HighR9EE_13TeVscale           0.0003393     0.02015     0.004557    
LowR9EB_13TeVscale            0.001074     0.01465     0.009172    
LowR9EE_13TeVscale            0.0002462     0.0004283     9.157e-08    
Gain1EB_13TeVscale            0.0001897     3.795e-08     1.005e-07    
Gain6EB_13TeVscale            0.0001758     0.0161     8.993e-08    
HighR9EBPhi_13TeVsmear        0.0007496     0.07583     0.01217    
HighR9EBRho_13TeVsmear        0.0002084     0.03185     0.01453    
HighR9EEPhi_13TeVsmear        0.0005018     0.03606     0.001    
HighR9EERho_13TeVsmear        0.0003419     0.02141     0.004557    
LowR9EBPhi_13TeVsmear         0.0006293     0.05279     0.002412    
LowR9EBRho_13TeVsmear         0.0002992     0.03931     0.00479    
LowR9EEPhi_13TeVsmear         0.0003142     0.01506     9.298e-08    
LowR9EERho_13TeVsmear         0.0002462     0.0004283     9.157e-08    
MaterialCentralBarrel_scale   0.0003907     0.03266     0.004407    
MaterialOuterBarrel_scale     0.0007024     0.02787     0.008806    
MaterialForward_scale         0.0003259     0.02204     0.004557    
FNUFEE_scale                  0.0002471     0.01178     9.228e-08    
FNUFEB_scale                  0.0002622     0.03114     0.01915    
ShowerShapeHighR9EE_scale     0.000231     3.64e-08     1.012e-07    
ShowerShapeHighR9EB_scale     0.0007578     0.05191     0.0004373    
ShowerShapeLowR9EE_scale      0.0002462     0.0004283     9.157e-08    
ShowerShapeLowR9EB_scale      0.0002291     0.008585     9.649e-08    

diphotonCat=4
proc=testTHQ
HighR9EB_13TeVscale           0.0008872     0.009656     0.0009594    
HighR9EE_13TeVscale           5.767e-05     0.002707     3.916e-08    
LowR9EB_13TeVscale            0.0006994     0.009439     0.0007676    
LowR9EE_13TeVscale            3.176e-05     0.001734     1.622e-08    
Gain1EB_13TeVscale            4.015e-05     0.003653     3.748e-08    
Gain6EB_13TeVscale            0.0001114     0.004108     0.0003399    
HighR9EBPhi_13TeVsmear        5.514e-05     0.0842     0.001242    
HighR9EBRho_13TeVsmear        1.927e-05     0.02271     0.0006534    
HighR9EEPhi_13TeVsmear        2.204e-05     0.01199     0.0005628    
HighR9EERho_13TeVsmear        4.209e-05     0.003338     3.077e-08    
LowR9EBPhi_13TeVsmear         7.699e-05     0.03249     0.0007697    
LowR9EBRho_13TeVsmear         3.01e-05     0.005436     0.0009664    
LowR9EEPhi_13TeVsmear         2.722e-05     0.004875     2.965e-08    
LowR9EERho_13TeVsmear         3.741e-05     0.001734     1.566e-08    
MaterialCentralBarrel_scale   0.0002212     0.002316     3.263e-05    
MaterialOuterBarrel_scale     0.0002478     0.007296     0.0005222    
MaterialForward_scale         0.0001261     0.004264     4.951e-08    
FNUFEE_scale                  3.129e-05     0.0002519     0.0004716    
FNUFEB_scale                  0.0003216     0.007786     0.001949    
ShowerShapeHighR9EE_scale     4.022e-05     0.000804     2.517e-08    
ShowerShapeHighR9EB_scale     0.0004308     0.003819     0.001102    
ShowerShapeLowR9EE_scale      4.274e-05     0.003209     0.0004798    
ShowerShapeLowR9EB_scale      2.633e-05     0.002613     3.44e-08    

diphotonCat=4
proc=testTHW
HighR9EB_13TeVscale           0.0009513     0.01045     0.0008508    
HighR9EE_13TeVscale           0.0001687     0.00167     9.96e-08    
LowR9EB_13TeVscale            0.0005737     0.01512     0.0009518    
LowR9EE_13TeVscale            0.0001559     1.654e-08     1.115e-07    
Gain1EB_13TeVscale            0.0001858     0.005058     1.063e-07    
Gain6EB_13TeVscale            0.0002049     0.004457     0.0008492    
HighR9EBPhi_13TeVsmear        8.078e-06     0.1667     0.0005808    
HighR9EBRho_13TeVsmear        8.204e-05     0.02657     0.001376    
HighR9EEPhi_13TeVsmear        0.0001347     0.0004245     0.001668    
HighR9EERho_13TeVsmear        0.0001745     0.00167     0.001668    
LowR9EBPhi_13TeVsmear         6.124e-05     0.04766     0.002115    
LowR9EBRho_13TeVsmear         8.558e-05     0.01105     0.0009518    
LowR9EEPhi_13TeVsmear         0.0001804     0.0007685     1.354e-07    
LowR9EERho_13TeVsmear         0.0001535     1.678e-08     1.113e-07    
MaterialCentralBarrel_scale   0.0002832     0.01253     1.071e-07    
MaterialOuterBarrel_scale     0.0001355     0.01047     1.138e-07    
MaterialForward_scale         0.0001569     0.001155     0.0008341    
FNUFEE_scale                  0.0001627     0.00167     9.96e-08    
FNUFEB_scale                  0.0003419     0.01661     9.144e-08    
ShowerShapeHighR9EE_scale     0.0001586     1.654e-08     1.115e-07    
ShowerShapeHighR9EB_scale     0.000472     0.01333     8.719e-08    
ShowerShapeLowR9EE_scale      0.0001535     1.678e-08     1.113e-07    
ShowerShapeLowR9EB_scale      0.0001592     0.003255     1.026e-07    


diphotonCat=5
proc=GG2H
HighR9EB_13TeVscale           0.001193     0.01408     0.01141    
HighR9EE_13TeVscale           0.0002271     0.01577     0.005262    
LowR9EB_13TeVscale            0.0003175     0.009078     0.009553    
LowR9EE_13TeVscale            0.0001593     1.126e-07     1.852e-07    
Gain1EB_13TeVscale            0.0001652     0.002892     1.753e-07    
Gain6EB_13TeVscale            0.0001981     0.006423     0.001806    
HighR9EBPhi_13TeVsmear        0.0005156     0.06689     0.002895    
HighR9EBRho_13TeVsmear        0.0003757     0.04195     0.001076    
HighR9EEPhi_13TeVsmear        0.0003068     0.01612     0.001216    
HighR9EERho_13TeVsmear        0.0001535     0.004838     0.003494    
LowR9EBPhi_13TeVsmear         0.0001042     0.09584     0.01734    
LowR9EBRho_13TeVsmear         0.0001691     0.03465     0.00739    
LowR9EEPhi_13TeVsmear         0.000168     0.02006     0.006961    
LowR9EERho_13TeVsmear         0.0001706     0.0001063     1.71e-07    
MaterialCentralBarrel_scale   0.0004182     0.01138     0.003721    
MaterialOuterBarrel_scale     0.0003074     0.01542     0.008847    
MaterialForward_scale         0.0002224     0.01563     0.0002911    
FNUFEE_scale                  0.000204     0.01244     0.003494    
FNUFEB_scale                  0.0003256     0.004548     0.007582    
ShowerShapeHighR9EE_scale     0.0001487     0.003552     0.00187    
ShowerShapeHighR9EB_scale     0.0005083     0.008929     0.009624    
ShowerShapeLowR9EE_scale      0.0002146     0.005195     0.001842    
ShowerShapeLowR9EB_scale      0.0003159     0.005101     0.001747    

diphotonCat=5
proc=VBF
HighR9EB_13TeVscale           0.0006372     0.005241     0.001799    
HighR9EE_13TeVscale           0.0001318     0.001132     0.001603    
LowR9EB_13TeVscale            0.0008201     0.005585     0.002347    
LowR9EE_13TeVscale            3.055e-05     0.001164     0.0003528    
Gain1EB_13TeVscale            1.434e-05     0.001035     0.0002608    
Gain6EB_13TeVscale            2.651e-05     0.0009739     0.0003915    
HighR9EBPhi_13TeVsmear        2.771e-05     0.02598     0.0009176    
HighR9EBRho_13TeVsmear        7.459e-05     0.01249     0.001841    
HighR9EEPhi_13TeVsmear        2.377e-05     0.005118     0.001533    
HighR9EERho_13TeVsmear        1.24e-05     0.00177     0.001358    
LowR9EBPhi_13TeVsmear         0.0001007     0.03113     0.002082    
LowR9EBRho_13TeVsmear         4.718e-05     0.009922     0.002184    
LowR9EEPhi_13TeVsmear         1.034e-07     0.005784     0.0004092    
LowR9EERho_13TeVsmear         9.944e-06     0.002928     0.0001648    
MaterialCentralBarrel_scale   0.0002273     0.003282     0.0004097    
MaterialOuterBarrel_scale     0.0004073     0.01054     0.001566    
MaterialForward_scale         0.0002207     0.003816     0.002285    
FNUFEE_scale                  4.957e-05     0.001683     0.0002695    
FNUFEB_scale                  0.0001622     0.0028     0.001917    
ShowerShapeHighR9EE_scale     1.335e-05     0.001     0.0002963    
ShowerShapeHighR9EB_scale     0.0003893     0.002264     0.001195    
ShowerShapeLowR9EE_scale      4.786e-05     0.002187     0.0005972    
ShowerShapeLowR9EB_scale      1.315e-05     0.0004854     0.0005664    

diphotonCat=5
proc=TTH
HighR9EB_13TeVscale           0.001213     0.1705     0.01633    
HighR9EE_13TeVscale           1.214e-06     0.1412     1.389e-08    
LowR9EB_13TeVscale            0.001243     0.01802     0.03018    
LowR9EE_13TeVscale            0.0001243     0.1412     1.964e-08    
Gain1EB_13TeVscale            3.3e-05     0.1412     1.341e-08    
Gain6EB_13TeVscale            0.0001415     0.1392     0.006574    
HighR9EBPhi_13TeVsmear        0.0006712     0.004695     0.1008    
HighR9EBRho_13TeVsmear        0.000428     0.2801     0.01058    
HighR9EEPhi_13TeVsmear        5.033e-06     0.2961     2.874e-09    
HighR9EERho_13TeVsmear        3.257e-05     0.1412     1.293e-08    
LowR9EBPhi_13TeVsmear         0.0004557     0.02866     0.04712    
LowR9EBRho_13TeVsmear         0.0001755     0.1628     0.008896    
LowR9EEPhi_13TeVsmear         0.0001272     0.0006739     4.79e-09    
LowR9EERho_13TeVsmear         3.079e-05     3.537e-09     2.73e-08    
MaterialCentralBarrel_scale   0.0005658     0.156     0.006574    
MaterialOuterBarrel_scale     0.0003357     0.1536     0.01018    
MaterialForward_scale         0.0001233     0.1412     1.006e-08    
FNUFEE_scale                  6.229e-05     0.1412     1.341e-08    
FNUFEB_scale                  0.000214     0.2773     0.007321    
ShowerShapeHighR9EE_scale     3.197e-05     1.645e-09     2.491e-08    
ShowerShapeHighR9EB_scale     0.0005665     0.1613     5.748e-09    
ShowerShapeLowR9EE_scale      9.548e-05     5.979e-09     1.485e-08    
ShowerShapeLowR9EB_scale      6.629e-05     1.537e-09     1.916e-08    

diphotonCat=5
proc=QQ2HLL
HighR9EB_13TeVscale           0.001522     0.1318     5.644e-08    
HighR9EE_13TeVscale           0.002725     0     0    
LowR9EB_13TeVscale            0.01559     0.1503     0.264    
LowR9EE_13TeVscale            0.002725     0     0    
Gain1EB_13TeVscale            0.002725     0     0    
Gain6EB_13TeVscale            0.001594     0.1318     2.822e-08    
HighR9EBPhi_13TeVsmear        0.004344     0.2524     5.644e-08    
HighR9EBRho_13TeVsmear        0.001594     0.1318     2.822e-08    
HighR9EEPhi_13TeVsmear        0.002714     0.4956     5.644e-08    
HighR9EERho_13TeVsmear        0.002725     0     0    
LowR9EBPhi_13TeVsmear         0.009726     0     0    
LowR9EBRho_13TeVsmear         0.002725     0     0    
LowR9EEPhi_13TeVsmear         0.002725     0     0    
LowR9EERho_13TeVsmear         0.002725     0     0    
MaterialCentralBarrel_scale   0.002725     0     0    
MaterialOuterBarrel_scale     0.0025     0.1318     5.644e-08    
MaterialForward_scale         0.002725     0     0    
FNUFEE_scale                  0.002725     0     0    
FNUFEB_scale                  0.0003593     0.1318     5.644e-08    
ShowerShapeHighR9EE_scale     0.002725     0     0    
ShowerShapeHighR9EB_scale     0.0003593     0.1318     5.644e-08    
ShowerShapeLowR9EE_scale      0.002725     0     0    
ShowerShapeLowR9EB_scale      0.002725     0     0    

diphotonCat=5
proc=QQ2HLNU
HighR9EB_13TeVscale           0.001423     0.02544     1.194e-08    
HighR9EE_13TeVscale           3.382e-05     0     0    
LowR9EB_13TeVscale            0.001738     0.01071     0.06369    
LowR9EE_13TeVscale            3.287e-05     0     0    
Gain1EB_13TeVscale            0.0002599     0     0    
Gain6EB_13TeVscale            3.287e-05     0     0    
HighR9EBPhi_13TeVsmear        0.0009942     0.0298     4.776e-08    
HighR9EBRho_13TeVsmear        0.000262     0.01011     1.194e-08    
HighR9EEPhi_13TeVsmear        0.0001005     0     0    
HighR9EERho_13TeVsmear        3.382e-05     0     0    
LowR9EBPhi_13TeVsmear         7.015e-05     0.1925     0.243    
LowR9EBRho_13TeVsmear         0.0002589     0.01533     0    
LowR9EEPhi_13TeVsmear         3.287e-05     0     0    
LowR9EERho_13TeVsmear         3.287e-05     0     0    
MaterialCentralBarrel_scale   0.000262     0.01011     1.194e-08    
MaterialOuterBarrel_scale     0.0004681     0     0    
MaterialForward_scale         0.0002566     0.01737     0    
FNUFEE_scale                  3.382e-05     0     0    
FNUFEB_scale                  0.0004885     0.01011     1.194e-08    
ShowerShapeHighR9EE_scale     3.287e-05     0     0    
ShowerShapeHighR9EB_scale     0.0007217     0.01011     1.194e-08    
ShowerShapeLowR9EE_scale      3.287e-05     0     0    
ShowerShapeLowR9EB_scale      0.0002332     0     0    

diphotonCat=5
proc=WH2HQQ
HighR9EB_13TeVscale           0.0007885     0.07533     9.495e-09    
HighR9EE_13TeVscale           0.00106     1.648e-08     3.798e-08    
LowR9EB_13TeVscale            0.0006506     0.02005     0.03446    
LowR9EE_13TeVscale            0.0008181     0.03816     3.482e-08    
Gain1EB_13TeVscale            0.001019     1.536e-08     2.532e-08    
Gain6EB_13TeVscale            0.000917     0.06717     5.064e-08    
HighR9EBPhi_13TeVsmear        0.0007432     0.06088     0.1171    
HighR9EBRho_13TeVsmear        0.0009212     0.1635     0.05989    
HighR9EEPhi_13TeVsmear        0.00221     1.047e-08     4.431e-08    
HighR9EERho_13TeVsmear        0.001023     1.348e-08     4.115e-08    
LowR9EBPhi_13TeVsmear         0.001701     0.08099     0.06891    
LowR9EBRho_13TeVsmear         0.0005145     0.04461     5.064e-08    
LowR9EEPhi_13TeVsmear         0.0007072     0.07631     3.165e-08    
LowR9EERho_13TeVsmear         0.0008181     0.03816     3.482e-08    
MaterialCentralBarrel_scale   0.0009199     0.06827     3.798e-08    
MaterialOuterBarrel_scale     0.0008993     0.05375     4.431e-08    
MaterialForward_scale         0.001043     0.03816     3.798e-08    
FNUFEE_scale                  0.0008181     0.03816     3.482e-08    
FNUFEB_scale                  0.0003034     0.09484     4.431e-08    
ShowerShapeHighR9EE_scale     0.000929     1.648e-08     3.798e-08    
ShowerShapeHighR9EB_scale     0.0007228     0.08324     4.748e-08    
ShowerShapeLowR9EE_scale      0.0008181     0.03816     3.482e-08    
ShowerShapeLowR9EB_scale      0.000789     0.01468     5.064e-08    

diphotonCat=5
proc=ZH2HQQ
HighR9EB_13TeVscale           0.001837     0.01728     6.649e-08    
HighR9EE_13TeVscale           0.0006488     4.21e-08     1.108e-07    
LowR9EB_13TeVscale            0.0009207     3.298e-08     9.974e-08    
LowR9EE_13TeVscale            0.000209     4.21e-08     1.108e-07    
Gain1EB_13TeVscale            0.0008516     1.475e-08     7.758e-08    
Gain6EB_13TeVscale            0.0004882     4.21e-08     1.108e-07    
HighR9EBPhi_13TeVsmear        0.008646     2.22     0.2134    
HighR9EBRho_13TeVsmear        0.003133     0.08775     0.1067    
HighR9EEPhi_13TeVsmear        0.0006551     4.21e-08     1.108e-07    
HighR9EERho_13TeVsmear        0.000209     4.21e-08     1.108e-07    
LowR9EBPhi_13TeVsmear         0.001185     4.21e-08     1.108e-07    
LowR9EBRho_13TeVsmear         0.0001532     3.298e-08     9.974e-08    
LowR9EEPhi_13TeVsmear         0.000209     4.21e-08     1.108e-07    
LowR9EERho_13TeVsmear         0.000209     4.21e-08     1.108e-07    
MaterialCentralBarrel_scale   0.001072     2.387e-08     8.866e-08    
MaterialOuterBarrel_scale     0.001139     0.08775     0.1067    
MaterialForward_scale         0.002182     0.08775     0.1067    
FNUFEE_scale                  0.000209     4.21e-08     1.108e-07    
FNUFEB_scale                  0.0009195     0.0574     6.649e-08    
ShowerShapeHighR9EE_scale     0.000209     4.21e-08     1.108e-07    
